order_id,pizza_id,quantity,order_date,order_time,pizza_type_id,pizza_size,price,name,category,ingredients
60,pizza_spinach_feta_m,2,2023-09-30,15:27:21,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
60,pizza_buffalo_chicken_xl,3,2023-09-30,15:27:21,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
61,pizza_veggie_xl,2,2023-10-27,15:57:21,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
61,pizza_supreme_m,2,2023-10-27,15:57:21,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
61,pizza_veggie_xl,3,2023-10-27,15:57:21,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
62,pizza_pepperoni_xl,3,2023-01-31,07:47:56,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
62,pizza_veggie_xl,2,2023-01-31,07:47:56,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
62,pizza_margherita_m,2,2023-01-31,07:47:56,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
63,pizza_hawaiian_s,2,2023-11-01,03:09:12,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
63,pizza_pepperoni_m,2,2023-11-01,03:09:12,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
63,pizza_hawaiian_xl,3,2023-11-01,03:09:12,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
64,pizza_mushroom_s,1,2023-02-20,01:29:21,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
64,pizza_spinach_feta_m,2,2023-02-20,01:29:21,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
65,pizza_supreme_m,1,2023-05-05,11:42:20,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
65,pizza_margherita_m,2,2023-05-05,11:42:20,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
65,pizza_buffalo_chicken_m,2,2023-05-05,11:42:20,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
65,pizza_mushroom_m,3,2023-05-05,11:42:20,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
65,pizza_mushroom_s,3,2023-05-05,11:42:20,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
66,pizza_veggie_s,2,2023-10-17,18:24:45,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
66,pizza_supreme_m,3,2023-10-17,18:24:45,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
66,pizza_veggie_l,2,2023-10-17,18:24:45,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
66,pizza_pepperoni_xl,3,2023-10-17,18:24:45,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
66,pizza_supreme_s,3,2023-10-17,18:24:45,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
67,pizza_margherita_xl,3,2023-04-02,16:48:35,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
68,pizza_supreme_xl,3,2023-02-07,15:37:50,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
68,pizza_hawaiian_s,1,2023-02-07,15:37:50,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
68,pizza_meat_lovers_s,3,2023-02-07,15:37:50,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
69,pizza_meat_lovers_m,2,2023-01-21,03:26:41,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
69,pizza_mushroom_s,2,2023-01-21,03:26:41,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
69,pizza_buffalo_chicken_l,2,2023-01-21,03:26:41,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
70,pizza_buffalo_chicken_s,1,2023-12-26,07:20:40,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
70,pizza_mushroom_xl,2,2023-12-26,07:20:40,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
70,pizza_meat_lovers_xl,2,2023-12-26,07:20:40,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
70,pizza_meat_lovers_s,1,2023-12-26,07:20:40,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
71,pizza_pepperoni_m,1,2023-09-03,09:20:46,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
71,pizza_bbq_chicken_s,3,2023-09-03,09:20:46,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
72,pizza_veggie_xl,1,2023-12-12,06:29:19,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
73,pizza_bbq_chicken_xl,2,2023-02-26,03:28:56,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
73,pizza_supreme_s,2,2023-02-26,03:28:56,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
73,pizza_pepperoni_s,3,2023-02-26,03:28:56,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
73,pizza_hawaiian_xl,1,2023-02-26,03:28:56,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
73,pizza_supreme_s,2,2023-02-26,03:28:56,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
74,pizza_bbq_chicken_xl,1,2023-11-19,16:15:01,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
75,pizza_bbq_chicken_m,1,2023-12-29,07:35:49,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
76,pizza_margherita_m,1,2023-03-29,09:10:51,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
76,pizza_pepperoni_xl,2,2023-03-29,09:10:51,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
76,pizza_bbq_chicken_xl,1,2023-03-29,09:10:51,pizza_bbq_chicken,XL,8.74,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
76,pizza_supreme_s,1,2023-03-29,09:10:51,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
76,pizza_supreme_l,1,2023-03-29,09:10:51,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
77,pizza_margherita_xl,1,2023-08-22,13:59:24,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
78,pizza_buffalo_chicken_xl,3,2023-09-12,04:54:21,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
78,pizza_pepperoni_s,1,2023-09-12,04:54:21,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
79,pizza_bbq_chicken_s,2,2023-04-28,19:13:33,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
79,pizza_hawaiian_l,2,2023-04-28,19:13:33,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
79,pizza_supreme_s,2,2023-04-28,19:13:33,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
79,pizza_supreme_xl,2,2023-04-28,19:13:33,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
80,pizza_meat_lovers_l,3,2023-09-24,01:58:42,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
80,pizza_pepperoni_m,2,2023-09-24,01:58:42,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
81,pizza_hawaiian_s,3,2023-10-22,10:30:06,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
82,pizza_margherita_s,1,2023-06-24,17:35:23,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
82,pizza_spinach_feta_s,3,2023-06-24,17:35:23,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
82,pizza_supreme_xl,1,2023-06-24,17:35:23,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
82,pizza_bbq_chicken_s,3,2023-06-24,17:35:23,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
83,pizza_buffalo_chicken_xl,3,2023-06-14,06:20:23,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
83,pizza_veggie_s,3,2023-06-14,06:20:23,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
83,pizza_mushroom_s,3,2023-06-14,06:20:23,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
83,pizza_supreme_xl,1,2023-06-14,06:20:23,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
83,pizza_pepperoni_m,3,2023-06-14,06:20:23,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
84,pizza_supreme_l,1,2023-10-18,17:50:50,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
84,pizza_buffalo_chicken_m,1,2023-10-18,17:50:50,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
84,pizza_bbq_chicken_m,2,2023-10-18,17:50:50,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
84,pizza_bbq_chicken_l,1,2023-10-18,17:50:50,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
85,pizza_pepperoni_l,1,2023-12-21,05:59:41,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
85,pizza_meat_lovers_l,1,2023-12-21,05:59:41,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
85,pizza_veggie_l,3,2023-12-21,05:59:41,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
85,pizza_meat_lovers_xl,2,2023-12-21,05:59:41,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
86,pizza_mushroom_m,1,2023-06-15,09:08:03,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
86,pizza_pepperoni_xl,2,2023-06-15,09:08:03,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
86,pizza_mushroom_xl,1,2023-06-15,09:08:03,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
87,pizza_veggie_m,3,2023-02-03,11:59:50,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
88,pizza_buffalo_chicken_xl,3,2023-11-16,15:48:23,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
88,pizza_margherita_m,3,2023-11-16,15:48:23,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
88,pizza_meat_lovers_xl,3,2023-11-16,15:48:23,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
89,pizza_margherita_s,3,2023-03-08,08:23:26,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
89,pizza_mushroom_l,1,2023-03-08,08:23:26,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
90,pizza_mushroom_l,3,2023-01-09,04:29:04,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
90,pizza_meat_lovers_s,3,2023-01-09,04:29:04,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
90,pizza_veggie_m,1,2023-01-09,04:29:04,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
91,pizza_buffalo_chicken_m,3,2023-02-01,15:45:54,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
91,pizza_hawaiian_m,1,2023-02-01,15:45:54,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
91,pizza_hawaiian_l,2,2023-02-01,15:45:54,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
92,pizza_mushroom_s,3,2023-09-13,07:22:33,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
92,pizza_mushroom_xl,3,2023-09-13,07:22:33,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
92,pizza_buffalo_chicken_s,1,2023-09-13,07:22:33,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
93,pizza_margherita_xl,1,2023-03-03,13:03:15,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
93,pizza_meat_lovers_l,1,2023-03-03,13:03:15,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
93,pizza_margherita_l,2,2023-03-03,13:03:15,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
93,pizza_spinach_feta_l,2,2023-03-03,13:03:15,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
93,pizza_spinach_feta_m,1,2023-03-03,13:03:15,pizza_spinach_feta,M,6.24,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
94,pizza_meat_lovers_m,1,2023-11-16,03:03:58,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
94,pizza_meat_lovers_xl,2,2023-11-16,03:03:58,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
94,pizza_pepperoni_xl,1,2023-11-16,03:03:58,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
94,pizza_pepperoni_l,3,2023-11-16,03:03:58,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
95,pizza_bbq_chicken_s,2,2023-08-20,14:10:17,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
95,pizza_margherita_m,1,2023-08-20,14:10:17,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
95,pizza_supreme_xl,2,2023-08-20,14:10:17,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
96,pizza_margherita_m,3,2023-01-03,19:19:33,pizza_margherita,M,5.22,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
96,pizza_meat_lovers_l,2,2023-01-03,19:19:33,pizza_meat_lovers,L,19.65,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
96,pizza_bbq_chicken_m,1,2023-01-03,19:19:33,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
97,pizza_bbq_chicken_s,3,2023-10-27,08:17:28,pizza_bbq_chicken,S,10.37,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
97,pizza_margherita_xl,3,2023-10-27,08:17:28,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
97,pizza_hawaiian_xl,1,2023-10-27,08:17:28,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
97,pizza_margherita_l,2,2023-10-27,08:17:28,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
97,pizza_hawaiian_m,1,2023-10-27,08:17:28,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
98,pizza_meat_lovers_s,3,2023-01-09,23:01:55,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
98,pizza_veggie_m,2,2023-01-09,23:01:55,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
99,pizza_pepperoni_l,1,2023-04-01,20:36:58,pizza_pepperoni,L,13.55,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
99,pizza_supreme_l,2,2023-04-01,20:36:58,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
100,pizza_buffalo_chicken_l,2,2023-05-31,18:40:56,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
100,pizza_supreme_m,3,2023-05-31,18:40:56,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
100,pizza_supreme_xl,3,2023-05-31,18:40:56,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
101,pizza_mushroom_xl,3,2023-03-12,10:53:11,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
101,pizza_mushroom_l,2,2023-03-12,10:53:11,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
102,pizza_buffalo_chicken_l,1,2023-11-22,00:12:04,pizza_buffalo_chicken,L,8.01,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
102,pizza_margherita_l,1,2023-11-22,00:12:04,pizza_margherita,L,6.28,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
102,pizza_pepperoni_m,2,2023-11-22,00:12:04,pizza_pepperoni,M,5.89,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
102,pizza_meat_lovers_xl,2,2023-11-22,00:12:04,pizza_meat_lovers,XL,13.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
103,pizza_mushroom_xl,2,2023-09-01,01:48:09,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
103,pizza_margherita_s,2,2023-09-01,01:48:09,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
103,pizza_meat_lovers_m,3,2023-09-01,01:48:09,pizza_meat_lovers,M,12.27,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
103,pizza_hawaiian_s,3,2023-09-01,01:48:09,pizza_hawaiian,S,18.82,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
103,pizza_spinach_feta_xl,2,2023-09-01,01:48:09,pizza_spinach_feta,XL,5.86,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
104,pizza_mushroom_l,3,2023-08-07,23:08:29,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
104,pizza_mushroom_m,3,2023-08-07,23:08:29,pizza_mushroom,M,15.77,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
104,pizza_hawaiian_l,2,2023-08-07,23:08:29,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
104,pizza_buffalo_chicken_m,1,2023-08-07,23:08:29,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
104,pizza_meat_lovers_s,1,2023-08-07,23:08:29,pizza_meat_lovers,S,9.98,Meat Lovers,Meat,"pepperoni, sausage, bacon, ham"
105,pizza_supreme_s,1,2023-08-17,02:02:35,pizza_supreme,S,14.32,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
105,pizza_mushroom_s,2,2023-08-17,02:02:35,pizza_mushroom,S,16.86,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
105,pizza_hawaiian_xl,2,2023-08-17,02:02:35,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
105,pizza_supreme_l,1,2023-08-17,02:02:35,pizza_supreme,L,10.84,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
105,pizza_buffalo_chicken_xl,3,2023-08-17,02:02:35,pizza_buffalo_chicken,XL,5.78,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
106,pizza_mushroom_xl,3,2023-01-26,18:10:56,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
106,pizza_mushroom_l,3,2023-01-26,18:10:56,pizza_mushroom,L,18.68,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
106,pizza_supreme_m,2,2023-01-26,18:10:56,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
107,pizza_hawaiian_l,3,2023-08-30,18:27:20,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
107,pizza_pepperoni_s,2,2023-08-30,18:27:20,pizza_pepperoni,S,16.29,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
108,pizza_bbq_chicken_l,3,2023-02-18,17:38:11,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
108,pizza_hawaiian_xl,2,2023-02-18,17:38:11,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
109,pizza_pepperoni_xl,1,2023-01-02,22:42:26,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
110,pizza_spinach_feta_s,3,2023-12-13,05:06:08,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
110,pizza_veggie_l,2,2023-12-13,05:06:08,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
111,pizza_buffalo_chicken_s,3,2023-02-05,13:00:34,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
111,pizza_veggie_l,2,2023-02-05,13:00:34,pizza_veggie,L,17.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
111,pizza_spinach_feta_l,1,2023-02-05,13:00:34,pizza_spinach_feta,L,11.83,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
112,pizza_bbq_chicken_m,2,2023-06-21,08:24:22,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
112,pizza_spinach_feta_s,1,2023-06-21,08:24:22,pizza_spinach_feta,S,12.69,Spinach and Feta,Vegetarian,"spinach, feta cheese, garlic"
113,pizza_veggie_s,1,2023-08-06,10:50:34,pizza_veggie,S,17.33,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
113,pizza_buffalo_chicken_s,2,2023-08-06,10:50:34,pizza_buffalo_chicken,S,5.56,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
113,pizza_supreme_m,3,2023-08-06,10:50:34,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
113,pizza_hawaiian_m,3,2023-08-06,10:50:34,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
114,pizza_margherita_xl,1,2023-12-16,22:15:00,pizza_margherita,XL,16.41,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
114,pizza_hawaiian_m,3,2023-12-16,22:15:00,pizza_hawaiian,M,11.4,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
115,pizza_hawaiian_xl,3,2023-11-12,19:15:25,pizza_hawaiian,XL,7.3,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
115,pizza_veggie_xl,1,2023-11-12,19:15:25,pizza_veggie,XL,10.9,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
116,pizza_hawaiian_l,3,2023-09-04,06:38:50,pizza_hawaiian,L,12.18,Hawaiian,Meat,"tomato sauce, mozzarella, ham, pineapple"
116,pizza_margherita_s,1,2023-09-04,06:38:50,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
116,pizza_supreme_xl,1,2023-09-04,06:38:50,pizza_supreme,XL,10.91,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
117,pizza_pepperoni_xl,1,2023-11-03,11:59:10,pizza_pepperoni,XL,10.37,Pepperoni,Meat,"tomato sauce, mozzarella, pepperoni"
118,pizza_veggie_m,3,2023-12-19,19:58:10,pizza_veggie,M,9.79,Veggie,Vegetarian,"tomato sauce, mozzarella, peppers, onions, olives"
118,pizza_margherita_s,1,2023-12-19,19:58:10,pizza_margherita,S,12.77,Margherita,Vegetarian,"tomato sauce, mozzarella, basil"
118,pizza_mushroom_xl,2,2023-12-19,19:58:10,pizza_mushroom,XL,14.56,Mushroom,Vegetarian,"tomato sauce, mozzarella, mushrooms"
118,pizza_supreme_m,3,2023-12-19,19:58:10,pizza_supreme,M,15.34,Supreme,Meat,"tomato sauce, mozzarella, pepperoni, sausage, vegetables"
119,pizza_bbq_chicken_m,3,2023-06-01,01:19:06,pizza_bbq_chicken,M,13.68,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
119,pizza_buffalo_chicken_m,1,2023-06-01,01:19:06,pizza_buffalo_chicken,M,11.41,Buffalo Chicken,Meat,"buffalo sauce, mozzarella, chicken"
120,pizza_bbq_chicken_l,1,2023-09-09,13:52:06,pizza_bbq_chicken,L,16.28,BBQ Chicken,Meat,"bbq sauce, mozzarella, chicken"
